"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288"
"123",10.93523407,10.68655602,9.485044933,11.35009198,12.01665812,8.163119457,8.57953595,10.25010851,12.04428231,12.49280262,9.86766285,10.96280398,9.208097475,9.563922808,11.45585956,9.375524933,7.939727937,7.372601701,10.90716244,9.351561033,7.599486969,10.02573731,8.271510676,9.642352275,12.40446561,12.773396,13.26817126,13.88055065,16.10807344,11.90381325,20.30612465,13.81900636,12.30398988,15.12221127,11.99196203,14.35752344,15.45055227,14.89817765,14.34229995,13.56046503,13.66858493,14.53907739,14.58162637,13.96158014,15.68965004,13.7123173,13.12678763,17.67282609,18.250194,16.63554366,16.79537572,16.37304587,16.79587987,18.40501239,17.99802127,19.73218806,19.84914295,21.82775966,22.82679001,22.83816559,19.66370068,22.38721162,22.52022591,22.13891795,20.51249188,23.66951509,20.59163523,6.652211632,5.316952408,6.072893467,6.330536703,5.928175268,6.15300407,6.729880469,7.433340013,6.576860053,7.046648355,5.932650313,5.835000413,6.309752293,6.489897347,5.353387508,6.430961298,5.357635566,6.043039873,5.565535253,5.609559111,4.534723257,3.801121629,7.039118227,6.083554133,4.66892921,4.295919329,4.564892209,5.244689789,4.854283814,4.889421652,5.939431223,3.938771084,3.193009373,3.616098039,5.208659879,4.779614665,5.710083248,4.441137316,3.941070199,5.642992073,3.548631251,4.58126747,4.365879012,4.258769273,4.379888489,2.884121852,4.413556674,3.967088916,3.200033528,3.188912353,4.39268839,1.173536559,2.479767075,1.006838308,2.008639976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",10.4785701,10.06227354,9.36099655,10.57606145,11.05067953,8.097184058,8.496133333,9.930658292,11.80021588,11.79278678,9.295216492,10.42845113,8.8577449,9.822371325,11.47813873,9.444270333,8.202746283,7.760053096,11.10171564,9.585468592,8.414077975,10.21904914,8.867495908,10.17182771,12.62905672,13.26072157,14.16117764,13.08121699,14.99671818,12.46386251,19.56307263,14.57233117,12.32216117,13.82768528,10.72020305,13.06797917,14.11407524,13.54985013,12.8820389,12.45816129,12.42892748,13.42002578,13.28354972,12.76060263,14.38468449,12.70690158,12.04126203,16.32970909,16.82419697,15.33055268,15.41967487,14.88778434,15.28978004,17.14802943,16.91119969,18.38955708,18.73360791,20.24489643,21.34978292,21.29847213,18.44701277,20.98842571,21.01997804,20.57525889,18.95866129,22.42974994,19.25441765,4.726895008,3.860184401,4.277018448,5.559804372,4.205451075,4.294858003,4.925165967,6.192357938,5.274745082,5.502062311,4.392369468,4.255798244,4.685866556,5.398222142,3.406950099,4.410002313,3.372396395,4.110512518,3.702513425,3.616731743,2.505274528,1.776197311,5.015135671,4.057234771,2.645721717,3.302472932,3.083667669,4.317669113,4.039967773,3.442633755,5.268323033,2.560452554,2.09392436,1.77965031,3.908909243,4.442850286,4.966625095,3.17285957,3.285343949,5.305678495,2.25574349,2.930185201,2.895387932,3.63372456,3.180866638,1.921718593,3.472641808,3.515547461,1.814119951,2.937171818,2.710792443,1.192416408,0.931099348,3.041556956,1.654630768,2.03507273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",12.76799494,12.49716743,11.32784643,13.13266442,13.74741986,10.00529489,10.42185848,12.09146062,13.88799487,14.2932945,11.68442817,12.78705916,11.04665942,11.36749903,13.28663799,11.20628982,9.751257875,9.165913517,12.71620266,11.16039698,9.261292575,11.83828178,10.00280909,11.38080923,14.20280225,14.50344825,14.82458312,15.66144746,17.78779948,13.6154774,22.10387493,15.4398329,14.13364463,16.71280183,13.59501972,15.95136896,17.01666905,16.4578562,15.82970465,15.24326062,15.28879238,16.21542118,16.17063835,15.60083015,17.27381568,15.43212292,14.81596969,19.23121615,19.75249588,18.21848119,18.33508154,17.83755444,18.24311383,20.01209801,19.68738732,21.28589774,21.52442389,23.18662918,24.2724042,24.23070203,21.29015991,23.89410701,23.94839008,23.51383451,21.90491959,25.27360584,22.14630858,7.669641557,6.789354553,7.276718388,8.090629623,7.207041517,7.280161253,7.920654614,9.038417833,8.146113864,8.473209475,7.357089488,7.231464589,7.674330092,8.151249828,6.351353305,7.185668283,5.710137783,7.055576478,6.69108337,6.494761403,5.307437985,4.643355388,7.759688263,6.573276284,5.220208045,5.958542468,6.012549233,6.947969903,6.584180285,6.362230573,7.718623668,5.429200325,4.776024895,4.785003953,6.764190964,6.601640371,7.47046028,5.997636791,5.691602465,7.471705183,5.067138877,5.915546364,4.055320023,3.174885775,3.788905935,2.525323585,3.574914518,2.796863406,3.096336866,2.059756973,4.323013688,2.774522429,3.802535166,1.944726806,3.719793733,1.843716368,3.006482123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",11.57422205,11.31276314,10.13527005,11.96210173,12.60431998,8.813620292,9.22998025,10.89545638,12.6930932,13.11400768,10.49710658,11.59661759,9.851067517,10.20801295,12.10591778,10.02558541,8.585665292,8.013581705,11.55270778,9.996963608,8.198602966,10.67208376,8.893977233,10.26759835,13.04738264,13.39677977,13.8358508,14.49228988,16.67443935,12.52135878,20.9270302,14.40807458,12.95386708,15.64990928,12.52303202,14.8861736,15.96812463,15.41272535,14.82637133,14.12717113,14.20810292,15.10335996,15.10835489,14.50946087,16.21494009,14.29560137,13.69613259,18.18834365,18.74287185,17.16080047,17.30268065,16.84914129,17.26520913,18.94121238,18.56922096,20.2467311,20.41482633,22.26461623,23.29879719,23.28895063,20.20854985,22.88376644,22.98508353,22.582322,20.96198244,24.20645115,21.1069523,6.927627653,5.778922752,6.422038752,6.929254099,6.308361293,6.470558932,7.076868991,7.960482263,7.086291966,7.494540124,6.375861168,6.265552785,6.728433626,7.041273744,5.611692878,6.600086583,5.361602217,6.312661564,5.878626298,5.824020967,4.691496584,3.974493643,7.199095719,6.147368314,4.739382596,4.843047288,5.011838628,5.814001182,5.436143325,5.349594964,6.547630247,4.401487463,3.695238843,3.927964146,5.70801134,5.411113324,6.308421654,4.937834587,4.531971453,6.278899888,4.021868378,4.977237523,4.116523255,3.771668,4.039683167,2.569470157,3.998565511,3.452176083,2.987341057,2.666128658,4.226782969,1.654825473,2.842999703,1.14859712,2.570223037,0.650913158,2.209999609,1.196055101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",11.01978301,10.81313882,9.497285475,11.50973578,12.22028044,8.172065334,8.58895515,10.30510244,12.07149383,12.62966517,9.98644365,11.0661118,9.277656008,9.480883358,11.42040365,9.340996575,7.868867105,7.276135183,10.83195853,9.276127792,7.390209172,9.955905342,8.112960338,9.490842108,12.31491969,12.61769697,13.0113252,14.03706516,16.33685963,11.7334178,20.43514065,13.59481472,12.26568189,15.39916404,12.27056577,14.63469643,15.73761021,15.18921081,14.66289579,13.79273059,13.93475474,14.77307411,14.86050419,14.21739275,15.96826477,13.92017728,13.35611106,17.95838523,18.55674169,16.91267367,17.09050784,16.69723446,17.12505859,18.66736736,18.21737344,20.01536169,20.07328511,22.1740009,23.14358978,23.17208788,19.9141357,22.6831674,22.84350016,22.47973085,20.85143534,23.92234572,20.87259438,7.107340552,5.677814204,6.499147218,6.529379163,6.339130578,6.593128888,7.155354218,7.726826466,6.891401021,7.411318248,6.304565272,6.215998713,6.696760293,6.758855504,5.817114191,6.915325391,5.858266197,6.501447323,6.009147679,6.085017015,5.024102935,4.289345876,7.524600897,6.582108862,5.167791464,4.582486043,4.94089093,5.496013879,5.089484532,5.253892711,6.12152261,4.307750819,3.537209194,4.068398653,5.538892029,4.909299978,5.912471168,4.778532991,4.168960113,5.752771035,3.91308334,4.989254548,4.828148778,4.604243394,4.809587686,3.31933036,4.806502554,4.289869046,3.669215788,3.504405878,4.875522065,1.587264233,2.921464706,0.515674532,2.313126436,0.500641643,2.529955593,1.894933885,0.840180585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",10.70131051,10.34135985,9.462656175,10.90856717,11.44995593,8.170623791,8.578441558,10.1033787,11.95398828,12.10374838,9.552977933,10.67789572,9.035781358,9.792393325,11.53794141,9.478862217,8.161514778,7.671868467,11.0997599,9.5628976,8.181012337,10.21381456,8.713847058,10.04823736,12.62173087,13.16250177,13.92026804,13.42917236,15.45186959,12.33771411,19.90194391,14.38236181,12.38623591,14.34075548,11.22080429,13.57845167,14.64090757,14.07982374,13.44672728,12.90631015,12.92222264,13.87540521,13.79706881,13.24179734,14.90175011,13.12331508,12.4830049,16.8606809,17.38136105,15.84859833,15.96017379,15.46200262,15.87066293,17.65238651,17.36058268,18.92172647,19.19395529,20.85032777,21.92408185,21.89136083,18.9395311,21.53900314,21.60115959,21.17511196,19.55537042,22.9316839,19.78535308,5.421188583,4.390754047,4.931026721,5.859497595,4.83455026,4.968821819,5.584160709,6.665526962,5.762849419,6.076776476,4.95854115,4.834833503,5.283510209,5.811933865,4.104916013,5.122070485,4.030183409,4.805883528,4.376180293,4.325889213,3.216778381,2.488547663,5.72685328,4.748381993,3.333668722,3.644925618,3.612692781,4.656853225,4.331571949,3.963995357,5.5282364,3.036804641,2.43199955,2.429711509,4.381335529,4.566161121,5.248527488,3.620074501,3.495585232,5.445479616,2.685970245,3.522741562,3.260579624,3.633349152,3.419534385,1.988222477,3.601546526,3.44150718,2.0993054,2.759601958,3.184715905,0.781976913,1.400543813,2.341411019,1.608038677,1.335317256,0.71242325,2.402482588,1.508526353,1.834541598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",10.40652233,9.92018075,9.446037033,10.36019838,10.74122978,8.22671127,8.611393375,9.924891767,11.80728836,11.59957464,9.186134342,10.32255881,8.853404792,10.057631,11.60006848,9.607989658,8.463033975,8.076248313,11.29757329,9.813902933,8.8773146,10.4236356,9.244986883,10.50884734,12.82407745,13.55618961,14.60824514,12.83356712,14.5956356,12.79308994,19.31191323,14.9640997,12.43509505,13.34555298,10.26657144,12.59170517,13.61074753,13.0431717,12.32388641,12.07430948,11.97990997,13.02281073,12.80216209,12.32822568,13.89528524,12.36691186,11.66801028,15.81561734,16.26970572,14.83762759,14.89301187,14.31042132,14.70122974,16.671744,16.51412927,17.87022406,18.3178289,19.60998373,20.76247398,20.6821822,17.98572397,20.4378206,20.42241318,19.94884749,18.33941238,21.94924937,18.73562237,3.957962978,3.436678298,3.607078014,5.441386179,3.588821694,3.579732891,4.237391103,5.813904117,4.887420656,4.967759634,3.891670278,3.734729744,4.12218791,5.122197228,2.63675382,3.571289488,2.563392742,3.342297371,2.995248672,2.804164289,1.662296941,0.944999918,4.173377164,3.212683225,1.806633942,3.201678331,2.695139575,4.17720717,3.975407698,3.05078961,5.209308,2.301864103,2.107088548,1.222979852,3.581630947,4.577940576,4.885788992,2.919877426,3.363626545,5.397635601,2.106263809,2.426245443,2.517703929,3.679530768,2.956080193,2.045576738,3.370431298,3.653093598,1.677921367,3.223440193,2.186593748,1.975655439,1.061356868,3.891833655,2.16145457,2.885357257,0.850342814,3.717427518,3.031638709,3.3800673,1.557710084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",2.754859666,2.288228617,2.613069703,2.965988253,3.874032669,2.316660261,2.345638754,2.471976959,4.30835468,4.079749262,1.516539891,2.653167078,1.554002988,4.251925633,4.64668698,3.342889014,3.602581622,3.994511066,4.881692894,4.028974113,5.764496624,4.257710656,5.087934023,5.476618178,6.20254115,7.576794523,9.810666242,5.489855433,8.084777009,7.188980534,11.90666722,9.6231322,5.35818725,7.629151985,4.776628124,6.905412594,8.077325793,7.60844615,7.564571183,5.621296388,6.111790079,6.587428628,7.140122386,6.260314789,8.195250318,5.560535163,5.175054427,10.21055473,11.05473708,9.093352942,9.481186925,9.516044008,10.00126425,10.66816681,9.894083908,12.2135343,11.77955598,15.18715666,15.72859248,15.99231618,11.80532879,15.01455451,15.51481043,15.40573438,13.76736838,15.84765338,13.04297574,6.49191807,4.575815183,5.63580025,2.231252267,5.298906278,5.987012745,5.648642922,2.825429128,3.399075368,4.251725683,4.546213624,4.73043634,4.763612184,2.776153429,6.605950388,7.577391266,8.735546183,6.499147218,6.066165358,7.014290766,7.451980917,7.380377038,7.840334827,8.466720825,8.084961164,4.491113399,5.11412361,3.493976953,3.743020725,4.814616301,2.525530564,5.374443413,5.688948978,6.558793848,4.234426048,3.654199911,2.816495992,4.768886147,4.561423657,2.839206328,5.578071554,5.546575284,10.0414702,11.33897393,10.57832533,9.653407858,11.03326233,11.27356433,9.347894033,10.71946012,9.556034083,7.475755781,6.8581911,8.859244092,6.520763753,8.416809817,7.782866613,10.21893399,9.038056667,8.560926242,8.053589276,7.670315003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",5.008894371,4.087692049,5.729680154,3.866857429,3.648384125,5.489841588,5.54391119,5.235130405,6.728503415,5.074352943,3.883376495,4.671927936,4.617492992,7.442383143,7.533848871,6.520303493,6.727309615,7.014707154,7.957035423,7.22378303,8.762580375,7.412534534,8.208608636,8.673678908,9.139216775,10.64609356,12.99023462,5.900679822,7.209524316,10.33326426,12.19606844,12.7534468,8.113251547,6.011724804,2.879372492,5.244519161,6.329393096,5.771975482,5.278231343,4.711576237,4.592863934,5.640165608,5.465653581,4.933115408,6.578649324,5.096045614,4.328209308,8.569820908,9.174165792,7.531887377,7.68654889,7.338378573,7.789799073,9.340109583,9.131779133,10.64970654,10.93747368,12.98284253,13.84566082,13.93379503,10.63795655,13.347075,13.55912024,13.26305411,11.60140303,14.66203566,11.51888763,4.644511608,3.990946043,4.169812673,3.401153325,3.994473366,4.423178497,3.817461488,1.734819079,2.595955732,2.529009263,3.519155135,3.68739601,3.380787348,2.751193992,5.368529376,5.836057728,7.482521916,4.94073999,4.797931635,5.626471225,6.511133819,6.760623222,5.870170705,6.915064034,7.072545776,4.881111597,4.765603599,4.029217287,4.466768808,4.406811816,3.854079926,5.318635328,5.986080281,6.180925527,3.979588203,5.143524557,3.876471298,4.748438353,5.363674335,4.731197458,5.676910807,4.977548439,9.308907825,10.94444763,9.939355642,9.429314633,10.48612613,10.99173294,8.962284833,10.6212599,8.74494795,8.024561008,6.963749111,9.873212958,7.15744181,9.156108908,7.846588518,10.73448859,9.67382445,9.4547331,8.351591075,7.40245731,3.19864455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",3.034345169,2.280382299,3.463084262,2.607109438,3.21906305,3.312709416,3.315619377,3.052612306,4.72709184,3.846491858,1.776925012,2.796547298,2.351966325,5.187381296,5.335564491,4.258693979,4.603430537,4.988035325,5.700991633,4.974380054,6.758118586,5.146341479,6.088463159,6.44379361,6.930484205,8.396603117,10.73001436,5.11304884,7.409785942,8.068787737,11.59661759,10.49272185,5.973293315,6.787483158,3.836695853,6.04544748,7.216846773,6.72715913,6.615110155,4.883796031,5.262904862,5.867501021,6.281236223,5.451290485,7.360625456,4.929468452,4.436127724,9.389475683,10.19247735,8.278893336,8.624854933,8.594321117,9.076793617,9.916652308,9.269808325,11.42090261,11.15160942,14.28136662,14.88447729,15.11495943,11.09863693,14.212349,14.65575288,14.51140129,12.86442648,15.15727218,12.26312987,6.055911821,4.452324541,5.290740113,2.496151645,4.989438224,5.624229422,5.192865949,2.324818857,3.097811091,3.757155587,4.281423817,4.472135084,4.403165249,2.649042343,6.362585571,7.197591732,8.529612883,6.153075987,5.797169378,6.734219513,7.321646499,7.349042416,7.391737698,8.161801836,7.944463087,4.682018068,5.095521881,3.666119035,4.001770687,4.761809826,2.900055643,5.461105248,5.900447521,6.583087538,4.195133973,4.177540473,3.117132418,4.839086561,4.893596113,3.462749408,5.722172123,5.476829514,10.01676523,11.43278344,10.58875375,9.782376375,11.07684601,11.4016225,9.422939858,10.89880503,9.500848317,7.810332332,7.041996513,9.35443325,6.863154642,8.824252342,7.972875396,10.57951337,9.422098033,9.016778267,8.32076793,7.754980444,1.001024973,2.267714994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",4.494774095,3.994668747,3.959501731,4.530158033,5.183043863,3.114808697,3.356354959,4.124579537,5.999394258,5.725697584,3.255911798,4.39209042,3.094410111,5.243731227,6.130362091,4.465425188,4.095517709,4.207229847,6.159710405,4.993295538,5.876786496,5.402282466,5.498492389,6.254776715,7.59788643,8.784223992,10.70508059,7.058775872,9.345478717,8.258554975,13.52898998,10.67760439,6.903204314,8.58519075,5.502100758,7.825623068,8.981317833,8.461711275,8.177024183,6.801662115,7.070844997,7.788087637,8.059845624,7.304595033,9.161923117,6.890538826,6.357462601,11.19119947,11.92491726,10.09788418,10.38137411,10.21313912,10.68210068,11.78985781,11.21917628,13.24384673,13.0943841,15.8874935,16.61267726,16.77970771,13.00056945,16.00641613,16.3595433,16.143573,14.48955403,17.05319602,14.0953926,5.01340816,2.884381001,4.084224774,0.525812021,3.723478094,4.443683457,4.21815763,1.772066824,1.927783718,2.954297502,2.956067044,3.12789734,3.258920941,1.187929694,4.955036728,6.022264563,7.048719822,4.929529731,4.440542039,5.383948109,5.738063675,5.642106964,6.350982297,6.8413407,6.372466111,2.770930407,3.379084764,1.761187172,2.050524201,3.090251515,0.93903073,3.633606926,3.982444038,4.816568308,2.511724418,2.257180653,1.146621428,3.026422776,2.926011304,1.686159458,3.847739138,3.822069738,8.301041559,9.605353542,8.836549292,7.926233455,9.292901492,9.547576775,7.609911966,9.009344008,7.819274238,5.84873334,5.143829923,7.392913805,4.898275821,6.854147943,6.072836444,8.616017167,7.454131548,7.048592959,6.381876691,5.932190334,1.742681978,3.062235636,1.972482929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",2.987317062,2.082057278,3.887484845,2.084225828,2.471173278,3.953691769,3.896223336,3.250798424,4.709524022,3.35053819,1.885615638,2.660669196,2.784068193,5.684630734,5.546415754,4.740995983,5.266335251,5.697475701,6.042270576,5.489626393,7.464297571,5.578925576,6.740764957,6.986145993,7.156532458,8.7124289,11.17044507,4.490121805,6.631002459,8.462695208,10.96995566,10.8616708,6.101097676,5.983542726,3.061678294,5.242559385,6.414945165,5.928546844,5.850033847,4.092502003,4.458442003,5.078662748,5.478402399,4.647204843,6.556725018,4.17455453,3.645735328,8.586570808,9.393400292,7.475366092,7.823567848,7.812063677,8.296452113,9.119318167,8.50463425,10.62004565,10.38360338,13.49836613,14.08810334,14.32437423,10.3096488,13.41350586,13.86103325,13.72466934,12.07856806,14.37287659,11.46368458,6.311008204,4.966969727,5.63457873,3.236509148,5.366831568,5.947610144,5.447496034,2.670952826,3.544725803,4.020651366,4.708886109,4.898928522,4.756633779,3.225892064,6.764027124,7.483795523,8.935048658,6.48066412,6.188739563,7.104024033,7.788822639,7.877234667,7.617203993,8.497422183,8.39934205,5.351967824,5.657880465,4.345646658,4.707969287,5.311052456,3.659650301,6.073166493,6.565703377,7.150052944,4.763856398,4.957005703,3.852627743,5.451814135,5.614888258,4.261564085,6.358853857,6.004039112,10.53151053,12.01013535,11.12188882,10.38459008,11.62731076,11.99748497,9.99805335,11.52253971,9.999604725,8.514183775,7.685887865,10.10861525,7.574410936,9.551384392,8.613950192,11.28464696,10.13912076,9.759623817,8.994894267,8.344812942,1.716746355,2.024128738,0.805815935,2.722230874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
